country_name,indicator_name,value,year
Greenland,Region,Europe,2010
Timor-Leste,Region,Asia,2010
Croatia,Region,Europe,2010
Angola,Region,Africa,2010
Liechtenstein,Region,Europe,2010
Suriname,Region,South America,2010
"Yemen, Rep.",Region,Asia,2010
Fiji,Region,Oceana,2010
Guam,Region,Oceana,2010
Guinea-Bissau,Region,Africa,2010
Rwanda,Region,Africa,2010
Lesotho,Region,Africa,2010
Uruguay,Region,South America,2010
France,Region,Europe,2010
"Congo, Rep.",Region,Africa,2010
Montenegro,Region,Europe,2010
Mozambique,Region,Africa,2010
Eritrea,Region,Africa,2010
Spain,Region,Europe,2010
Bermuda,Region,North America,2010
Uzbekistan,Region,Asia,2010
Chile,Region,South America,2010
Greece,Region,Europe,2010
Portugal,Region,Europe,2010
Albania,Region,Europe,2010
Malta,Region,Europe,2010
Nepal,Region,Asia,2010
Pakistan,Region,Asia,2010
Djibouti,Region,Africa,2010
Romania,Region,Europe,2010
New Caledonia,Region,Oceana,2010
"Korea, Rep.",Region,Asia,2010
Australia,Region,Oceana,2010
Curacao,Region,South America,2010
Dominican Republic,Region,North America,2010
Guatemala,Region,North America,2010
Serbia,Region,Europe,2010
Kyrgyz Republic,Region,Asia,2010
Bolivia,Region,South America,2010
Cameroon,Region,Africa,2010
Zambia,Region,Africa,2010
Norway,Region,Europe,2010
El Salvador,Region,North America,2010
Togo,Region,Africa,2010
Bosnia and Herzegovina,Region,Europe,2010
Uganda,Region,Africa,2010
South Africa,Region,Africa,2010
Nigeria,Region,Africa,2010
Georgia,Region,Asia,2010
Haiti,Region,North America,2010
Luxembourg,Region,Europe,2010
Barbados,Region,North America,2010
Bhutan,Region,Asia,2010
Burundi,Region,Africa,2010
Turkmenistan,Region,Asia,2010
Vanuatu,Region,Oceana,2010
Nicaragua,Region,North America,2010
Estonia,Region,Europe,2010
Lithuania,Region,Europe,2010
Benin,Region,Africa,2010
Canada,Region,North America,2010
Malawi,Region,Africa,2010
"Bahamas, The",Region,North America,2010
Cote d'Ivoire,Region,Africa,2010
Mexico,Region,North America,2010
Panama,Region,North America,2010
Madagascar,Region,Africa,2010
Argentina,Region,South America,2010
Azerbaijan,Region,Asia,2010
Botswana,Region,Africa,2010
Sierra Leone,Region,Africa,2010
Switzerland,Region,Europe,2010
Hungary,Region,Europe,2010
Belarus,Region,Europe,2010
Cabo Verde,Region,Africa,2010
India,Region,Asia,2010
Sweden,Region,Europe,2010
United States,Region,North America,2010
Cyprus,Region,Europe,2010
Philippines,Region,Asia,2010
Poland,Region,Europe,2010
Lebanon,Region,Asia,2010
Syrian Arab Republic,Region,Asia,2010
Czech Republic,Region,Europe,2010
Guyana,Region,South America,2010
Paraguay,Region,South America,2010
Papua New Guinea,Region,Oceana,2010
Qatar,Region,Asia,2010
Kiribati,Region,Oceana,2010
Tanzania,Region,Africa,2010
Thailand,Region,Asia,2010
Netherlands,Region,Europe,2010
Samoa,Region,Oceana,2010
Singapore,Region,Asia,2010
Oman,Region,Asia,2010
Sao Tome and Principe,Region,Africa,2010
Solomon Islands,Region,Oceana,2010
Jamaica,Region,North America,2010
Sri Lanka,Region,Asia,2010
Vietnam,Region,Asia,2010
Libya,Region,Africa,2010
Mali,Region,Africa,2010
Burkina Faso,Region,Africa,2010
Costa Rica,Region,North America,2010
Eswatini,Region,Africa,2010
Seychelles,Region,Africa,2010
Finland,Region,Europe,2010
Jordan,Region,Asia,2010
China,Region,Asia,2010
Comoros,Region,Africa,2010
Guinea,Region,Africa,2010
Kosovo,Region,Europe,2010
"Gambia, The",Region,Africa,2010
Russian Federation,Region,Asia,2010
Slovenia,Region,Europe,2010
Afghanistan,Region,Asia,2010
"Macao SAR, China",Region,Asia,2010
South Sudan,Region,Africa,2010
Trinidad and Tobago,Region,South America,2010
Mongolia,Region,Asia,2010
Morocco,Region,Africa,2010
Colombia,Region,South America,2010
Kenya,Region,Africa,2010
Ukraine,Region,Europe,2010
Saudi Arabia,Region,Asia,2010
Slovak Republic,Region,Europe,2010
Malaysia,Region,Asia,2010
Aruba,Region,South America,2010
Bulgaria,Region,Europe,2010
"Iran, Islamic Rep.",Region,Asia,2010
Japan,Region,Asia,2010
Turkey,Region,Asia,2010
Belize,Region,North America,2010
Faroe Islands,Region,Europe,2010
Antigua and Barbuda,Region,North America,2010
Somalia,Region,Africa,2010
St. Vincent and the Grenadines,Region,North America,2010
Belgium,Region,Europe,2010
Moldova,Region,Europe,2010
Indonesia,Region,Asia,2010
Iraq,Region,Asia,2010
Maldives,Region,Asia,2010
New Zealand,Region,Oceana,2010
Ireland,Region,Europe,2010
Israel,Region,Asia,2010
St. Lucia,Region,North America,2010
Equatorial Guinea,Region,Africa,2010
Italy,Region,Europe,2010
Namibia,Region,Africa,2010
Grenada,Region,North America,2010
Bahrain,Region,Asia,2010
United Kingdom,Region,Europe,2010
"Venezuela, RB",Region,South America,2010
"Egypt, Arab Rep.",Region,Africa,2010
Myanmar,Region,Asia,2010
North Macedonia,Region,Europe,2010
Kuwait,Region,Asia,2010
Lao PDR,Region,Asia,2010
Algeria,Region,Africa,2010
Andorra,Region,Europe,2010
Sudan,Region,Africa,2010
Virgin Islands (U.S.),Region,North America,2010
Mauritius,Region,Africa,2010
Niger,Region,Africa,2010
Ethiopia,Region,Africa,2010
"Hong Kong SAR, China",Region,Asia,2010
Brazil,Region,South America,2010
United Arab Emirates,Region,Asia,2010
Chad,Region,Africa,2010
Cuba,Region,North America,2010
"Korea, Dem. People's Rep.",Region,Asia,2010
French Polynesia,Region,Oceana,2010
Tonga,Region,Oceana,2010
Armenia,Region,Asia,2010
Denmark,Region,Europe,2010
Kazakhstan,Region,Asia,2010
St. Martin (French part),Region,North America,2010
"Congo, Dem. Rep.",Region,Africa,2010
Gabon,Region,Africa,2010
Ghana,Region,Africa,2010
Tunisia,Region,Africa,2010
Liberia,Region,Africa,2010
Austria,Region,Europe,2010
Cambodia,Region,Asia,2010
